xetdata/xethub.git  Golang Dependencies,,
jsonschema,cbbbbc50d9fd6de8bfc8b582f2c94be5ff2eb6e1,Apache-2.0; Multi-license: Apache-2.0 OR MIT
jwalterweatherman,94f6ae3ed3bceceafa716478c5fbf8d29ca601a1,MIT
jwt,80dccb9209ebe7b503c067dc830fcbd4aa2e74eb,MIT
jwt-go,5b2d2b5f6c34ccb3b6b65f77f4706558067690ef,MIT
knownhosts,e73fcfc9b72e7558740d3c5bcce12259b3cb7a65,Apache-2.0
ldap,cb504ae2f5200bfbbf1cfe20e569ec1fe5789952,MIT
levelqueue,f020868cc2f78a4bb0b110c4c232c74be048453e,MIT
logr,dcdc3f2cd12e8a5c4e2a6712d6958c90e2e5bd98,Apache-2.0
logrus,d40e25cd45ed9c6b2b66e6b97573a0413e4c23bd,MIT
mapstructure,ab69d8d93410fce4361f4912bb1ff88110a81311,MIT
mcaptcha,4f3072e1d57032fcee370d47952bb424214d727f,MIT
mergo,131de815afc35a77c41ae99da6c8f4288b6cb513,BSD-3-Clause
mergo,14fe2b165b83359196f820886a2b24f2771729e9,BSD-3-Clause
minio-go,0a38a127a73d2a791ff51699531a5b9bd9f92063,Apache-2.0
mock,aba2ff9a6844d5e3289e8472d3217d5b3090f083,Apache-2.0
mod,aa51b25a4485b19ca64f578bad6fa40229e75984,BSD-3-Clause
mongo-go-driver,9c62b3f10d181190603b67a3b58c6db4c65a7eb5,Apache-2.0
mousetrap,4e8053ee7ef85a6bd26368364a6d27f1641c1d21,Apache-2.0
multierr,10aaa3c357ad64ddee0ffb8313fa499279473d05,MIT
mux,98cb6bf42e086f6af920b965c38cacc07402d51b,BSD-3-Clause
mysql,bcc459a906419e2890a50fc2c99ea6dd927a88f2,MPL-2.0
namegenerator,989e774b106e1ba64cb2cb9de131e628bb27670b,Apache-2.0
net,66e838c6fbf5387ecedc26ce490b5f4d6864a854,BSD-3-Clause
nio,aee7de252b29483a2e4d9be99b4b3f39b20412a6,MIT
oauth,126b3521945043926caf026a3b969659b6a38d23,MIT
oauth2,85231f99d65eedc833c8fccfec7fd7d8303c0d3e,BSD-3-Clause
objx,307d0db21292676ac9d469826525c3630f47f63a,MIT
opencensus-proto,e53624a87b9b9b919147a9b4626c669a869ebb34,Apache-2.0
openid-go,c59699c25602ad4cc7271ad066a5e6d720a5cfe6,Apache-2.0
opentelemetry-go,66284071defe2c6b2261aecfa506f37d6e2a31f2,Apache-2.0
opentelemetry-go,98b32a6c3a87fbee5d34c063b9096f416b250897,Apache-2.0
opentelemetry-go-contrib,d16c3da6ee8cf4ff12a778cb66c58d2d81ccda1d,Apache-2.0
opentelemetry-proto-go,97744b2e4a0fa6787b96b9c3c740daefca754333,Apache-2.0
pam,313ea6f3baf83aaff875512dbd9905cb07537d84,BSD-2-Clause
pb.v1,f907f6f5dd81f77c2bbc1cde92e4c5a04720cb11,BSD-3-Clause
perks,37c8de3658fcb183f997c4e13e8337516ab753e6,MIT
pflag,2e9d26c8c37aae03e3f9d4e90b7116f5accb7cab,BSD-3-Clause
pglock,50ca5322f53ed5b6b763992b3196936a8adb88a0,Apache-2.0
posthog-go,0b0bbf0f9c0fc187299ed44cc5c627a0c18f8e2f,MIT
pprof,e72429f035bdc2a63890946fc40b56fc7a4b590b,Apache-2.0
pretty,3cd153a126da607b78d1762779b1e1054f9889fc,MIT
probing,43a291ad63a214a207fefbf03c7d9d78b703162b,MIT
procfs,ff0ad85f7e8bcd5c677d99143f14a2a3aab533aa,Apache-2.0
properties,869a5592420f4ff6ebf74500b5c658b29d973172,BSD-2-Clause
protobuf,b03c65ea87cdc3521ede29f62fe3ce239267c1bc,BSD-3-Clause
protobuf,75de7c059e36b64f01d0dd234ff2fff404ec3374,BSD-3-Clause
protobuf,c33baa8f3a0d35fd5a39e43c22a50a050f707d34,BSD-3-Clause
protoc-gen-validate,32c2415389a3538082507ae537e7edd9578c64ed,Apache-2.0
proxy,ec449188a973ac5c43df941c04a31277d67d76fc,MIT
pwn,78daa7e233a4744cb52eb58634795f1c3751dc43,MIT
quickselect,ed8402a42d5f52ff8d3369f179e12243906f298a,MIT
randomstring,fe387a090302592331fbb4090741d5f898765e38,BSD-3-Clause
recurly-client-go,8f7a07105db2c0d2b90d3fb57aec8fa4dd836676,MIT
redis,cae67723092cac2cb441bc87044ab9edacb2484d,BSD-2-Clause
reflect2,2b33151c9bbc5231aea69b8861c540102b087070,Apache-2.0
regexp2,3511044b1107d5228f6c73d1343d561347c4aece,MIT
render,ae0c1ea59847313997034918c584be92fdd593d8,MIT
resize,83c6a9932646f83e3267f353373d47347b6036b2,ISC
rupture,b6802ffca4a677416ee3aaf2e67914b230ded568,MIT
scorch_segment_api,e6c37f7b46e3bf581c297ad3d46cb9f8a2e79c58,Apache-2.0
securecookie,e59506cc896acb7f7bf732d4fdf5e25f7ccd8983,BSD-3-Clause
semver,7bb0c843b53d6ad21a3f619cb22c4b442bb3ef3e,MIT
session,e3605d8b28b820f0dfc5d1a306ab3e50f5630e42,Apache-2.0
sessions,61fa50d034f99479a7de0d1c02c5e9dea5ad30cb,BSD-3-Clause
sha1cd,a2b84bc68f5b95b2ddd7714bf235fa8bdcf8e425,Apache-2.0
snappy,544b4180ac705b7605231d4a4550a1acb22a19fe,BSD-3-Clause
speakeasy,4aabc24848ce5fd31929f7d1e4ea74d3709c14cd,MIT; Apache-2.0
spec,c82289c384be80cce94c5865c481526618853bd8,Apache-2.0
ssh,adec695b0aa80b0a03f251e1f8c302f0ea192ef5,BSD-3-Clause
sshsig,841cf5bbc1210673658b6a00a563f7c10848c8fa,Apache-2.0
stdr,521af2addfa7c81c8a65d0e85ed34bb6bb6dc262,Apache-2.0
swag,0579829e66fde26b27d401921afb73704c4d463d,Apache-2.0
